T,GLC,ACE_env,X,ACCOA,ACP,ACE_cell
0.0,14.19223119,9.003971998,0.06713709716,0.9875,0.2273,9.05
2.8601006970372036e-08,14.192231174855468,9.00397199946646,0.06713709827800142,0.9874780991831252,0.22732198135605292,9.049999149053075
5.720201394074407e-08,14.192231159710937,9.003972000932892,0.06713709939598464,0.9874617114591627,0.22733844360109146,9.04999830706881
1.0724586756645556e-07,14.192231133212193,9.003972003498701,0.06713710135212257,0.9874401778523542,0.22736009979988211,9.049996845491982
1.5728972119216705e-07,14.192231106713448,9.003972006064428,0.06713710330822563,0.9874292321884629,0.22737115647257675,9.049995401394542
2.0733357481787854e-07,14.192231080214704,9.003972008630075,0.0671371052643124,0.9874232661771074,0.22737722800754853,9.049993965897892
2.573791431490588e-07,14.19223105371505,9.003972011195732,0.06713710722045836,0.9874197251672503,0.22738087183672964,9.049992534908903
3.0742471148023907e-07,14.192231027215396,9.003972013761308,0.06713710917659967,0.9874176570624777,0.22738304108828195,9.049991106968973
3.5747027981141933e-07,14.19223100071574,9.003972016326804,0.06713711113273811,0.9874165121232382,0.22738428609945252,9.049989681207546
4.075168526190131e-07,14.192230974215551,9.003972018892272,0.06713711308891426,0.9874158999524986,0.2273849976937151,9.049988256977738
4.575634254266069e-07,14.192230947715363,9.003972021457662,0.06713711504508965,0.9874155831796964,0.227385413497744,9.049986833932042
5.076099982342007e-07,14.192230921215172,9.003972024022971,0.06713711700126469,0.9874154337833995,0.22738566167219076,9.04998541186745
5.576567791273774e-07,14.192230894714871,9.003972026588212,0.06713711895744776,0.9874153816271138,0.22738581243025005,9.049983990666671
6.077035600205542e-07,14.192230868214569,9.003972029153374,0.06713712091363085,0.9874153858370781,0.22738590668975192,9.04998257027056
6.57750340913731e-07,14.192230841714267,9.003972031718456,0.06713712286981403,0.9874154223372631,0.22738596855294346,9.049981150640642
7.077971702279456e-07,14.192230815213938,9.003972034283462,0.06713712482599925,0.9874154772737137,0.22738601188898006,9.049979731753252
7.578439995421602e-07,14.192230788713609,9.00397203684839,0.06713712678218464,0.9874155427695172,0.2273860445832865,9.049978313596934
8.078908288563748e-07,14.192230762213278,9.003972039413238,0.06713712873837022,0.9874156143180424,0.22738607114743756,9.049976896164193
8.579376945939243e-07,14.192230735712927,9.00397204197801,0.06713713069455741,0.987415689322138,0.22738609418152356,9.049975479449522
9.079845603314738e-07,14.192230709212577,9.003972044542701,0.06713713265074482,0.9874157662856807,0.227386115183267,9.049974063451224
9.580314260690233e-07,14.192230682712225,9.003972047107315,0.06713713460693244,0.9874158443497404,0.22738613501257612,9.049972648167577
1.0080784242606572e-06,14.192230656211802,9.003972049671855,0.06713713656312544,0.9874159230218152,0.22738615416279112,9.049971233593697
1.508548406176996e-06,14.192230391207532,9.003972075312943,0.06713715612506677,0.9874167124921945,0.22738633904241715,9.049957126907405
2.009018388093335e-06,14.192230126203185,9.00397210094619,0.06713717568702877,0.9874175006248843,0.22738651824642028,9.049943091040014
2.5094883700096738e-06,14.192229861198761,9.003972126571632,0.06713719524901138,0.9874182823806625,0.22738669686012705,9.049929125650351
7.514188189173061e-06,14.19222721114643,9.003972382047607,0.06713739087088785,0.9874255360229287,0.22738836044175592,9.049796498711615
1.2518888008336448e-05,14.192224561086391,9.003972636819531,0.06713758649461687,0.9874322911178192,0.22738990961759137,9.049670224077149
6.256588619997032e-05,14.192198059715308,9.003975137630695,0.06713954285974318,0.9874696958402612,0.22739848232123058,9.048829305403409
0.00011261288439160419,14.192171557573472,9.00397760715187,0.06714149931860675,0.9874891965574536,0.227402946911833,9.048268803742284
0.0004476757597633731,14.191994092119856,9.003993816520428,0.06715460037569972,0.9874968299112512,0.22740466960607042,9.047407720219136
0.000782738635135142,14.191816592104098,9.0040099519806,0.06716770392291176,0.9874931007136412,0.2274038041850505,9.04721755872823
0.002232871720553924,14.191047734190878,9.00407974597079,0.06722446298749186,0.9874946106966387,0.22740415138826647,9.04722652091945
0.0036830048059727054,14.19027822780172,9.00414959097128,0.06728126995494278,0.9874998507628048,0.22740535890323185,9.047291616850119
0.018184335660160523,14.182517765660219,9.004853865350915,0.06785417346855929,0.9875577556833574,0.2274187021300324,9.047989498176063
0.032685666514348344,14.174691350895664,9.005564015976063,0.0684319519278267,0.987616199792583,0.22743216959490714,9.048693514096897
0.11991759437130184,14.12637713670877,9.009945750130566,0.07199883034360052,0.9879767833163929,0.22751526002879902,9.053037402429368
0.20714952222825533,14.075535766246295,9.014552147581805,0.07575253524212053,0.9883558047095435,0.2276025991761937,9.057604012618283
0.29438145008520883,14.022044976409195,9.019393591386557,0.07970213029982315,0.9887541061473659,0.2276943811058406,9.062403622404187
0.5220098099972006,13.869022885106618,9.033215532985704,0.09100238416000066,0.9898908930309134,0.22795633480320196,9.076106072220558
0.7496381699091924,13.694440757755306,9.04893433167192,0.10389761672395462,0.9911830789966345,0.22825409783235046,9.091688865212708
0.9772665298211842,13.49517383894076,9.0668095876448,0.11861984970845897,0.9926517335129541,0.2285925253951484,9.109409299438667
1.204894889733176,13.267745308746981,9.087125503356301,0.1354275088958465,0.994319845805267,0.22897691510633564,9.12954903794844
1.5962692200516195,12.798624305091984,9.12873525552958,0.17011356274938358,0.9977326284633282,0.22976333735580137,9.170797159844444
1.9876435503700631,12.209660713787155,9.180425020596276,0.21369137704009764,1.0019647701010619,0.2307385706069092,9.222036013982173
2.3790178806885067,11.47075457192269,9.244421339517896,0.2684113074920161,1.0071917004408593,0.23194304264637297,9.28547090574568
2.7703922110069503,10.544266331793807,9.323347916306655,0.33709654755475604,1.0136162218191134,0.23342349117275568,9.363699164321554
3.222364854196825,9.180365128044938,9.436950576826481,0.4383551326469345,1.022808714513375,0.23554180646554282,9.476280233384143
3.6743374973867,7.414868251647016,9.57945482270411,0.5696860454969903,1.0342050381548915,0.23816803484107488,9.617457250972812
4.1263101405765745,5.131025520963878,9.756071144137978,0.7400246236889202,1.047920797700177,0.2413289758969078,9.79227366029142
4.57828278376645,2.1870168936239587,9.969904330273607,0.9606417698445644,1.0619811659940839,0.24457076685184748,10.002881514606916
4.62862622701316,1.81141149642202,9.9956539895939,0.9888663458341205,1.0627463783024873,0.2447477934452441,10.02786874422475
4.67896967025987,1.4258981600920195,10.02126985625964,1.0178591992648807,1.0628485728394774,0.24477240588072463,10.052440075166352
4.7293131135065805,1.030951063220887,10.046423522890205,1.047616793939661,1.0613549751993676,0.2444301338893291,10.075903536293334
4.779656556753291,0.6282797106686694,10.069994070951866,1.0780728351601605,1.055229496254135,0.24302293896273444,10.095900706988095
4.787512845950587,0.5649129539020225,10.073423249609059,1.0828817048996362,1.0532453491432845,0.24256694244435797,10.098351314487594
4.795369135147884,0.5015145735667462,10.076718443680987,1.087700753930481,1.050692791780665,0.241980263011582,10.100430344419673
4.803225424345181,0.43815515922390597,10.079837855738248,1.0925268134263797,1.0473540131617824,0.2412128267467245,10.102007876615666
4.818938002739775,0.31218782469114303,10.085173011234764,1.1021713890240195,1.036612100210324,0.23874352948803274,10.102556978553777
4.827854842145491,0.2414779501461765,10.087470823814684,1.10762546737789,1.025880802256871,0.2362765387062408,10.10017804884333
4.83,0.22459353523049094,10.087919877282342,1.1089336132219347,1.0224026801956954,0.23547695078547823,10.099121833216419
