T,GLC,ACE_env,X,ACCOA,ACP,ACE_cell
0.0,12.9,0.92,0.07,0.273,0.063,1.03
0.2631578947368421,12.711978221415608,0.9828493647912886,0.08165372050816698,0.2795208711433757,0.06429219600725952,1.114010889292196
0.5263157894736842,12.461533834586467,1.0530796992481204,0.09515428571428572,0.2859233082706767,0.06582312781954887,1.1792330827067667
0.7894736842105263,12.218513209092771,1.138396477575261,0.11128425148474298,0.2938396477575261,0.06758892074544337,1.2644460372721689
1.0526315789473684,11.912781954887219,1.232406015037594,0.12985714285714287,0.30261654135338345,0.06961052631578947,1.3561654135338346
1.3157894736842104,11.54493927125506,1.3401417004048581,0.15102834008097166,0.3123765182186235,0.0718665991902834,1.4601417004048582
1.5789473684210527,11.129684210526316,1.4610947368421052,0.17657052631578948,0.32410947368421056,0.07452463157894737,1.5810947368421053
1.8421052631578947,10.673144399460188,1.607395411605938,0.20741295546558705,0.3373387314439946,0.07759460188933873,1.7227260458839408
2.1052631578947367,10.1582995951417,1.766842105263158,0.241502024291498,0.3515425101214575,0.08090769230769232,1.876842105263158
2.3684210526315788,9.483535762483132,1.942280701754386,0.28198785425101214,0.3684116059379217,0.08475384615384615,2.052280701754386
2.631578947368421,8.715438596491229,2.14719298245614,0.3308245614035087,0.3872456140350877,0.08909122807017543,2.2571929824561403
2.894736842105263,7.861012145748989,2.3730769230769226,0.38593522267206465,0.40780971659919024,0.09374493927125506,2.4814170040485823
3.1578947368421053,6.848866396761134,2.6294871794871795,0.45071255060728743,0.43142645074224023,0.09880566801619434,2.7310796221322535
3.4210526315789473,5.6494152046783634,2.917859649122807,0.5294432748538012,0.4575520467836257,0.10491461988304093,3.0178596491228067
3.6842105263157894,4.370861244019139,3.219377990430622,0.6139425837320573,0.48464712918660285,0.11138755980861244,3.3190550239234446
3.9473684210526314,2.720143540669859,3.57822966507177,0.7239904306220094,0.5151495215311005,0.1185645933014354,3.6719258373205736
4.2105263157894735,1.0414035087719336,3.937543859649122,0.8362631578947366,0.5427017543859649,0.125,4.024035087719297
4.473684210526316,-1.1875000000000422,4.335526315789479,0.9922105263157925,0.5561842105263161,0.125,4.415526315789484
4.7368421052631575,-3.437500000000086,4.730263157894747,1.150105263157901,0.5693421052631584,0.125,4.810263157894758
5.0,-5.687500000000138,5.125000000000017,1.30800000000001,0.5825000000000009,0.125,5.205000000000034
